,stock_n,year,brand,model,price
874,16139709,2014,Lexus,LX 570,52998.0
875,16005024,2015,Lexus,RX 350,26998.0
876,16005585,2008,Lexus,RX 350,15599.0
877,16250245,2008,Lexus,RX 350,12998.0
878,16250428,2009,Lexus,RX 350,18998.0
879,16450734,2017,Lincoln,Continental Select,38998.0
880,16450606,2017,Mazda,CX-3 Sport,19998.0
881,16171502,2014,Mazda,CX-5 Grand Touring,19998.0
882,16171623,2014,Mazda,Mazda3 i Sport,13998.0
883,16170835,2010,Mazda,Mazda3 S,11998.0
884,16338798,2010,Mazda,Mazda3 S,12599.0
885,15777520,2010,Mazda,Mazda5 Sport,10998.0
886,16339355,2017,Mazda,Mazda6 I Grand Touring,23599.0
887,16004994,2017,Mazda,Mazda6 i Sport,19998.0
888,16425449,2017,Mazda,Mazda6 I Touring,20998.0
889,16005639,2016,Mazda,MX-5 Miata Club,23998.0
890,16005452,2013,Mercedes-Benz,C250 Sport,17998.0
891,16338742,2014,Mercedes-Benz,C250 Sport,20998.0
892,16486116,2015,Mercedes-Benz,C250,22998.0
893,14789186,2012,Mercedes-Benz,E350 Luxury,18998.0
894,16217010,2015,Mitsubishi,Mirage DE,9998.0
895,16249915,2015,Mitsubishi,Mirage ES,9599.0
896,16171306,2016,Nissan,370Z,24599.0
897,16004720,2015,Nissan,Altima S,13998.0
898,16005609,2015,Nissan,Altima SV,14998.0
899,16171399,2013,Nissan,Altima SV,12998.0
900,16450696,2018,Nissan,Armada Platinum,52998.0
901,16005046,2013,Nissan,Frontier S,18599.0
902,16327634,2017,Nissan,Frontier SV,24998.0
903,16338706,2014,Nissan,Quest SV,15998.0
904,16250040,2011,Nissan,Rogue S,13599.0
905,16338427,2013,Nissan,Rogue S,11998.0
906,16005608,2014,Nissan,Sentra SL,14998.0
907,15908992,2015,Nissan,Versa Note S,9998.0
908,16450756,2015,Nissan,Versa Note SV,11998.0
909,16005674,2016,Scion,tC,15998.0
910,16450800,2009,Scion,xB,8998.0
911,16339270,2015,Subaru,Forester 2.5i Touring,23998.0
912,16257434,2017,Subaru,Impreza 2.0i Premium,17998.0
913,16237517,2016,Subaru,Impreza 2.0i Sport Limited,20998.0
914,16338527,2008,Subaru,Impreza WRX,15998.0
915,16004938,2013,Subaru,Legacy 3.6R Limited,19998.0
916,16338915,2015,Subaru,Outback Premium,23599.0
917,16450765,2015,Subaru,Outback Premium,21998.0
918,16339200,2014,Subaru,XV Crosstrek Hybrid Touring,18998.0
919,16327896,2015,Toyota,Camry LE,15998.0
920,15777863,2014,Toyota,Camry SE,15998.0
921,15908361,2015,Toyota,Camry SE,16998.0
922,15915631,2016,Toyota,Camry SE,17998.0
923,16072630,2015,Toyota,Camry SE,15998.0
924,16339028,2017,Toyota,Camry SE,19599.0
925,16450990,2015,Toyota,Camry SE,16998.0
926,16327900,2015,Toyota,Camry XLE,19599.0
927,16250209,2015,Toyota,Corolla LE PREMIUM,16998.0
928,16237758,2015,Toyota,Corolla S Plus,14998.0
929,16450970,2015,Toyota,Corolla S Plus,16599.0
930,16327514,2015,Toyota,Highlander LE PLUS,27998.0
931,16338861,2017,Toyota,Prius One,22998.0
932,16171437,2013,Toyota,Prius Three,16998.0
933,16450839,2012,Toyota,Prius Three,15998.0
934,16327893,2015,Toyota,Prius Two,17998.0
935,16238236,2015,Toyota,Prius c Two,15998.0
936,16211340,2015,Toyota,Prius v Four,20599.0
937,16327872,2013,Toyota,RAV4 LE,15998.0
938,16327971,2017,Toyota,Sequoia SR5,35998.0
939,16339042,2013,Toyota,Tacoma PreRunner,22998.0
940,15778059,2016,Toyota,Tacoma TRD Sport,28998.0
941,15660827,2015,Toyota,Tacoma,20998.0
942,16450568,2014,Volkswagen,Beetle 1.8T,13998.0
943,16238199,2015,Volkswagen,CC R-Line,15998.0
944,16238196,2015,Volkswagen,CC Sport,15998.0
945,16238200,2015,Volkswagen,CC Sport,17599.0
946,15897855,2016,Volkswagen,Golf R,34998.0
947,16250397,2013,Volkswagen,GTI 2.0T,15998.0
948,15908962,2017,Volkswagen,Passat R-Line,19998.0
949,15573944,2014,Volkswagen,Passat Wolfsburg Edition,13599.0
950,15777576,2012,Volvo,S60 T5,12998.0
951,16424417,2013,Volvo,XC60 T6,21998.0
952,16339300,2011,Acura,MDX,19998.0
953,16339024,2018,Audi,A5 Prestige,44998.0
954,15088701,2014,Audi,Q5 Premium,25998.0
955,16005578,2012,BMW,328 I,16998.0
956,16237644,2015,BMW,328 I,22998.0
957,16005697,2011,BMW,335 XI,15998.0
958,15777903,2014,BMW,535 dxi,28998.0
959,16005479,2016,BMW,X5 Plug In Hybrid XDrive40e,43998.0
960,16450625,2015,Buick,LaCrosse Leather,19998.0
961,16450740,2015,Buick,Verano,14998.0
962,16451012,2016,Cadillac,ATS Luxury,23998.0
963,16498146,2018,Cadillac,XT5 Luxury,34998.0
964,16597134,2017,Cadillac,XT5 Luxury,33998.0
965,16338823,2016,Chevrolet,Colorado LT,26998.0
966,16450735,2018,Chevrolet,Colorado LT,33998.0
967,16005559,2017,Chevrolet,Colorado Work Truck,18998.0
968,16450762,2017,Chevrolet,Colorado Work Truck,18599.0
969,16451017,2017,Chevrolet,Colorado Work Truck,18998.0
970,16451011,2015,Chevrolet,Cruze LT,12998.0
971,16451177,2017,Chevrolet,Cruze LT,15599.0
972,16339357,2017,Chevrolet,Cruze Premier,17998.0
973,16496733,2018,Chevrolet,Equinox Premier,23998.0
974,16339025,2008,Chevrolet,HHR LS,9599.0
975,16005566,2015,Chevrolet,Malibu LS,12998.0
976,15573815,2015,Chevrolet,Malibu LT,12998.0
977,16339038,2016,Chevrolet,Malibu Limited LT,13998.0
978,16450743,2012,Chevrolet,Sonic LS,9998.0
979,16005385,2017,Chevrolet,Spark LS,10998.0
980,16339340,2014,Chevrolet,Spark LS,10599.0
981,16451178,2017,Chevrolet,Spark LS,10998.0
982,16339112,2012,Chevrolet,Suburban 1500 LTZ,28998.0
983,16497942,2017,Chevrolet,Suburban 1500 Premier,39998.0
984,16451181,2015,Chevrolet,Traverse LS,20998.0
985,16450854,2010,Chevrolet,Traverse LT,15998.0
986,16594122,2015,Chevrolet,Trax LS,14998.0
987,16005152,2014,Chevrolet,Volt,16998.0
988,16339230,2015,Chrysler,200 Limited,14599.0
989,16338775,2012,Chrysler,200 LX,9998.0
990,16339208,2015,Chrysler,200 LX,14599.0
991,16450859,2013,Chrysler,200 LX,10599.0
992,16338800,2014,Chrysler,200 Touring,10998.0
993,16238723,2016,Chrysler,300 Limited,19998.0
994,16005215,2014,Chrysler,300,17998.0
995,16450580,2017,Chrysler,Pacifica Touring L,24998.0
996,16597478,2017,Chrysler,Pacifica Touring L,22998.0
997,16597930,2017,Chrysler,Pacifica Touring L,22998.0
998,16004888,2008,Dodge,Caliber SE,7599.0
999,16338684,2015,Dodge,Charger SE,18599.0
1000,16238570,2018,Dodge,Durango Citadel,35998.0
1001,16450832,2015,Dodge,Journey SE,15998.0
1002,16450773,2017,Dodge,Journey SXT,17998.0
1003,16005487,2012,Dodge,Ram 1500 ST,21998.0
1004,16004229,2017,Dodge,Ram 1500 Tradesman,18998.0
1005,16005672,2017,Dodge,Ram 1500 Tradesman,17998.0
1006,16450537,2017,Dodge,Ram 1500 Tradesman,18998.0
1007,16451109,2016,Dodge,Ram 1500 Tradesman,26998.0
1008,16451118,2016,Dodge,RAM 3500 Laramie,51998.0
1009,16451106,2013,Fiat,500 Abarth,14998.0
1010,16257422,2015,Fiat,500 Sport,11998.0
1011,16327989,2016,Ford,Escape Titanium,22998.0
1012,16451153,2012,Ford,Escape XLS,13998.0
1013,16005185,2015,Ford,Expedition XLT,26998.0
1014,16257749,2017,Ford,Explorer Limited,31998.0
1015,16450807,2013,Ford,Explorer Limited,20998.0
1016,16568667,2017,Ford,Explorer Sport,38998.0
1017,16338725,2015,Ford,Explorer XLT,26998.0
1018,16339278,2016,Ford,F150 XLT,34998.0
1019,16450861,2017,Ford,F150 XLT,25998.0
1020,16338784,2014,Ford,Fiesta ST,14998.0
1021,16005356,2012,Ford,Focus S,9998.0
1022,16338904,2013,Ford,Focus SE,10599.0
1023,16451091,2016,Ford,Focus SE,11998.0
1024,16339161,2016,Ford,Focus ST,21998.0
1025,16495277,2016,Ford,Fusion S,14998.0
1026,16339382,2013,Ford,Fusion SE,13998.0
1027,16451092,2016,Ford,Fusion SE,16998.0
1028,16568680,2016,Ford,Fusion SE,15998.0
1029,16338906,2014,Ford,Fusion Titanium,13599.0
1030,16339147,2014,Ford,Fusion Titanium,12998.0
1031,16005414,2014,Ford,Fusion Hybrid SE,15998.0
1032,16451277,2016,Ford,Fusion Hybrid Titanium,19998.0
1033,16497371,2017,Ford,Mustang EcoBoost,19998.0
1034,16497374,2017,Ford,Mustang GT,27998.0
1035,16450871,2016,Ford,Transit 350 XLT,23998.0
1036,16450863,2015,GMC,Sierra 1500 Denali,40998.0
1037,16451167,2015,GMC,Sierra 1500 SLT,37998.0
1038,16450867,2017,GMC,Terrain SLE,21998.0
1039,16338535,2008,Honda,Accord EX,11599.0
1040,16339048,2015,Honda,Accord EX,19998.0
1041,16450850,2017,Honda,Accord EX-L,23998.0
1042,16339203,2017,Honda,Accord LX,18998.0
1043,16451131,2017,Honda,Civic EX,20998.0
1044,16450879,2016,Honda,CR-V Touring,26998.0
1045,16450858,2013,Honda,Fit Sport,13998.0
1046,16338609,2008,Honda,Fit,9599.0
1047,16339139,2013,Honda,Fit,12599.0
1048,16338920,2010,Honda,Insight EX,10998.0
1049,16171025,2010,Honda,Odyssey Touring,14998.0
1050,16338586,2008,Honda,Pilot SE,12998.0
1051,16339158,2013,Honda,Pilot Touring,24998.0
1052,16451068,2017,Honda,Pilot Touring,37998.0
1053,16339128,2008,Hyundai,Accent GLS,8998.0
1054,16450924,2009,Hyundai,Accent GLS,8998.0
1055,16339454,2015,Hyundai,Azera Limited,23998.0
1056,16338898,2013,Hyundai,Elantra GLS,11998.0
1057,16339064,2013,Hyundai,Elantra GLS,11599.0
1058,16327430,2015,Hyundai,Elantra GT,14599.0
1059,16338931,2013,Hyundai,Elantra Limited,12998.0
1060,16339131,2013,Hyundai,Elantra Limited,14998.0
1061,16238043,2015,Hyundai,Genesis,25998.0
1062,16328248,2017,Hyundai,Santa Fe SE,23998.0
1063,16328254,2017,Hyundai,Santa Fe SE,23998.0
1064,16339345,2017,Hyundai,Santa Fe Sport,19998.0
1065,16594397,2014,Hyundai,Sonata GLS,13599.0
1066,16327581,2017,Hyundai,Sonata SE,17599.0
1067,16339145,2015,Hyundai,Sonata Sport,13998.0
1068,16338814,2012,Infiniti,G37 Journey,16599.0
1069,16238235,2015,Infiniti,Q40,20599.0
1070,16568470,2018,Infiniti,Q50 Sport,33998.0
1071,16005138,2015,Infiniti,QX60,34998.0
1072,16339389,2016,Infiniti,QX60,28998.0
1073,15823488,2017,Jaguar,F-Pace R-Sport,48998.0
1074,16338953,2018,Jeep,Cherokee Overland,32998.0
1075,16450779,2014,Jeep,Grand Cherokee Laredo,22998.0
1076,16598141,2015,Jeep,Grand Cherokee Limited,28998.0
1077,16450865,2014,Jeep,Patriot Latitude,16998.0
1078,15104393,2017,Jeep,Patriot Sport,14599.0
1079,16338984,2015,Jeep,Patriot Sport,16998.0
1080,16171104,2016,Jeep,Renegade Latitude,17998.0
1081,15915277,2017,Jeep,Renegade Sport,19599.0
1082,16568478,2015,Jeep,Wrangler Unlimited Rubicon,34998.0
1083,16451077,2008,Jeep,Wrangler Unlimited Sahara,21998.0
1084,16328256,2018,Jeep,Wrangler Unlimited Sport,32998.0
1085,16568209,2015,Kia,Optima LX,13998.0
1086,16339347,2015,Kia,Sorento Limited,25998.0
1087,16339165,2014,Kia,Soul,10998.0
1088,16339266,2017,Kia,Sportage LX,20998.0
1089,16450796,2012,Kia,Sportage LX,13998.0
1090,16450973,2014,Lexus,ES 350,24998.0
1091,16450993,2015,Lexus,GS 350,25998.0
1092,16450953,2015,Lexus,IS 250,24998.0
1093,16450976,2015,Lexus,IS 250,28998.0
1094,16451000,2015,Lexus,IS 250,25998.0
1095,16451005,2015,Lexus,IS 250,22998.0
1096,16450891,2015,Lexus,NX 200t,29998.0
1097,16451003,2015,Lexus,RX 350 F-SPORT,33998.0
1098,16568473,2015,Lexus,RX 350 F-SPORT,33998.0
1099,16328249,2015,Lexus,RX 350,28998.0
1100,16328252,2015,Lexus,RX 350,28998.0
1101,16339342,2013,Lexus,RX 350,23998.0
1102,16450650,2015,Lexus,RX 350,30998.0
1103,16451002,2015,Lexus,RX 350,29998.0
1104,16216211,2015,Lincoln,MKC,20998.0
1105,16451144,2017,Mazda,CX-3 Touring,21998.0
1106,16451033,2011,Mazda,CX-7 I Touring,13599.0
1107,16451163,2017,Mazda,CX-9 Signature,36998.0
1108,16568206,2015,Mazda,Mazda6 I Grand Touring,18998.0
1109,16170816,2017,Mazda,Mazda6 I Touring,20998.0
1110,15237801,2014,Mercedes-Benz,B-Class electric drive,20599.0
1111,15777325,2012,Mercedes-Benz,C250,16998.0
1112,16005096,2013,Mercedes-Benz,C250,19998.0
1113,16338916,2011,Mercedes-Benz,C300 Sport,16599.0
1114,16238637,2017,Mitsubishi,Mirage G4 ES,9998.0
1115,16451025,2018,Mitsubishi,Outlander GT,24998.0
1116,16409232,2015,Nissan,Altima S,14998.0
1117,16005130,2008,Nissan,Altima SL,10599.0
1118,16339316,2017,Nissan,Altima SL,22998.0
1119,16339205,2017,Nissan,Armada Platinum,46998.0
1120,16450596,2010,Nissan,Frontier SE,17998.0
1121,16451182,2018,Nissan,Maxima SV,24998.0
1122,16328239,2018,Nissan,Pathfinder SL,29998.0
1123,15908979,2015,Nissan,Sentra SV,12998.0
1124,15308608,2015,Nissan,Titan PRO-4X,30998.0
1125,16451191,2018,Nissan,Titan SV,30998.0
1126,16497102,2014,Nissan,Versa SV,11599.0
1127,16339306,2010,Nissan,Xterra S,14599.0
1128,16451284,2015,Porsche,Macan S,46998.0
1129,15777922,2009,Saturn,Aura XR,8599.0
1130,16568214,2016,Scion,FR-S,20998.0
1131,16339280,2013,Scion,iQ,9998.0
1132,16250237,2012,Scion,xB,8998.0
1133,16171102,2016,Subaru,BRZ Premium,20599.0
1134,16339445,2017,Subaru,Crosstrek Premium,23998.0
1135,16339414,2015,Subaru,Forester 2.5i Premium,20998.0
1136,16451042,2013,Subaru,Forester 2.5X Premium,18998.0
1137,16250089,2014,Subaru,Legacy 2.5i Limited,14998.0
1138,16451085,2014,Subaru,Legacy 2.5i Limited,16998.0
1139,16450838,2015,Subaru,Legacy,17998.0
1140,16339477,2018,Subaru,WRX Limited,30998.0
1141,16339111,2014,Subaru,XV Crosstrek Limited,16998.0
1142,16339323,2016,Toyota,4Runner Trail Premium,38998.0
1143,16450992,2015,Toyota,Avalon XLE Touring,23998.0
1144,16339256,2012,Toyota,Camry LE,12998.0
1145,16450960,2016,Toyota,Camry LE,15998.0
1146,16450981,2015,Toyota,Camry LE,16998.0
1147,16451007,2015,Toyota,Camry LE,16998.0
1148,15915635,2015,Toyota,Camry SE,16998.0
1149,16338858,2012,Toyota,Camry SE,13998.0
1150,16339122,2014,Toyota,Camry SE,17998.0
1151,16450955,2015,Toyota,Camry SE,16998.0
1152,16451060,2017,Toyota,Camry SE,15998.0
1153,16568179,2016,Toyota,Camry SE,16998.0
1154,16568434,2017,Toyota,Camry SE,17998.0
1155,15660603,2009,Toyota,Camry,10998.0
1156,16450947,2015,Toyota,Corolla L,13998.0
1157,16339263,2014,Toyota,Corolla LE Eco Plus,13599.0
1158,16450675,2015,Toyota,Corolla S Plus,16998.0
1159,16450988,2015,Toyota,Corolla S Plus,16998.0
1160,16450889,2015,Toyota,Highlander Hybrid Limited,35998.0
1161,16451129,2014,Toyota,Prius Three,16998.0
1162,16339021,2013,Toyota,Prius Two,15599.0
1163,16339065,2013,Toyota,Prius Two,14998.0
1164,16450956,2015,Toyota,Prius Two,16998.0
1165,16450962,2015,Toyota,Prius Two,17998.0
1166,16450978,2015,Toyota,Prius c Two,15998.0
1167,16058550,2017,Toyota,Prius Prime Hybrid ADVANCED,29998.0
1168,16238719,2013,Toyota,RAV4 Limited,22998.0
1169,16450942,2015,Toyota,Sienna XLE,27998.0
1170,15574461,2008,Toyota,Tacoma PreRunner,16998.0
1171,16450995,2015,Toyota,Venza LE,18998.0
1172,16339310,2013,Toyota,Yaris LE,11998.0
1173,16451001,2014,Volkswagen,CC R-Line,17998.0
1174,16338668,2015,Volkswagen,CC Sport,15998.0
1175,16338777,2011,Volkswagen,CC Sport,12998.0
1176,16451016,2013,Volkswagen,Eos Executive,16998.0
1177,16004684,2015,Volkswagen,Jetta GLI SEL,18998.0
1178,16338982,2012,Volkswagen,Jetta SE,13998.0
1179,16450802,2017,Volkswagen,Passat S,16998.0
1180,16450608,2015,Volkswagen,Passat Wolfsburg Edition,13998.0
1181,16338727,2013,Volkswagen,Touareg Sport,22998.0
1182,16250646,2015,Volvo,S60 T5 Premier,16998.0
1183,16327518,2016,Acura,ILX,18998.0
1184,16057238,2013,Audi,Q7 Premium,25998.0
1185,16339007,2012,BMW,335 is,24998.0
1186,15574470,2014,BMW,X1 XDrive28i,19998.0
1187,15919739,2009,BMW,Z4 3.5i,19998.0
1188,16568431,2015,Buick,Enclave Premium,30998.0
1189,16327738,2013,Buick,LaCrosse Leather,14599.0
1190,16450851,2012,Buick,LaCrosse Premium,15998.0
1191,16327612,2015,Buick,Verano,14599.0
1192,16170976,2016,Chevrolet,Camaro LT,20998.0
1193,16171173,2012,Chevrolet,Cruze ECO,10998.0
1194,16237767,2016,Chevrolet,Cruze LS,13998.0
1195,15428732,2016,Chevrolet,Impala LT,17998.0
1196,16327766,2012,Chevrolet,Impala LT,10599.0
1197,16327821,2012,Chevrolet,Malibu LT,10998.0
1198,16348447,2017,Chevrolet,Malibu LT,17998.0
1199,16005537,2014,Chevrolet,Silverado 1500 LTZ,27998.0
1200,16348473,2015,Chevrolet,Trax LS,14599.0
1201,16328039,2017,Chevrolet,Volt LT,23998.0
1202,16327983,2016,Chrysler,200 Limited,13998.0
1203,16238693,2017,Chrysler,300 Limited,22998.0
1204,16327862,2010,Dodge,Avenger SXT,8998.0
1205,16250256,2014,Dodge,Challenger SXT,17998.0
1206,16328170,2014,Dodge,Challenger SXT,18998.0
1207,15429125,2015,Dodge,Charger SXT,19998.0
1208,16183041,2015,Dodge,Durango Citadel,34998.0
1209,15914556,2017,Dodge,Durango R/T,38998.0
1210,16328006,2014,Dodge,Grand Caravan SXT,16599.0
1211,16327792,2011,Dodge,Nitro SXT,15599.0
1212,16327966,2015,Dodge,Ram 1500 Bighorn,30998.0
1213,15429008,2016,Dodge,Ram 1500 Express,22998.0
1214,15817061,2014,Dodge,Ram 1500 Express,19998.0
1215,16597245,2015,Dodge,Ram 1500 Laramie,32998.0
1216,16328265,2017,Dodge,Ram 1500 Laramie Longhorn,42998.0
1217,16327980,2017,Dodge,Ram 1500 Rebel,41998.0
1218,16328020,2016,Dodge,Ram 1500 Rebel,34998.0
1219,16327573,2014,Dodge,Ram 1500 SLT,24998.0
1220,16237409,2015,Dodge,Ram 1500 Tradesman,16998.0
1221,16328059,2013,Fiat,500 Abarth,15998.0
1222,16327912,2016,Ford,Escape SE,21998.0
1223,16327914,2016,Ford,Escape SE,17998.0
1224,16327922,2016,Ford,Escape SE,18998.0
1225,16327995,2015,Ford,Escape SE,18599.0
1226,16327997,2016,Ford,Escape SE,21599.0
1227,16324239,2016,Ford,Explorer Sport,36998.0
1228,16327887,2014,Ford,Explorer Sport,34998.0
1229,16327982,2016,Ford,F150 XL,25998.0
1230,16328233,2016,Ford,F150 XLT,34998.0
1231,16327931,2015,Ford,Fiesta S,10599.0
1232,16327934,2017,Ford,Focus S,12998.0
1233,16327928,2015,Ford,Focus SE,12998.0
1234,16171194,2009,Ford,Focus SES,7599.0
1235,15915482,2016,Ford,Fusion SE,13998.0
1236,16238223,2016,Ford,Fusion SE,14599.0
1237,16238336,2013,Ford,Fusion SE,10998.0
1238,16327948,2016,Ford,Fusion SE,15599.0
1239,16327991,2016,Ford,Fusion SE,16998.0
1240,16568110,2017,Ford,Fusion SE,17998.0
1241,16005416,2014,Ford,Fusion Energi SE,14998.0
1242,16327942,2015,Ford,Fusion Hybrid SE,16998.0
1243,16327832,2010,Ford,Mustang GT,16998.0
1244,16004348,2012,Ford,Taurus SEL,10998.0
1245,16238265,2017,Ford,Transit 350 XLT,29998.0
1246,16328066,2014,GMC,Acadia SLE,22998.0
1247,16328173,2018,GMC,Acadia SLE,27998.0
1248,15915171,2009,GMC,Sierra 1500 SLE,21998.0
1249,16005129,2017,GMC,Sierra 1500 SLT,40998.0
1250,15777010,2017,Honda,Accord EX,20599.0
1251,16130811,2015,Honda,Accord LX-S,16998.0
1252,15660682,2011,Honda,Civic EX,11998.0
1253,16328125,2015,Honda,CR-Z,15998.0
1254,16170849,2016,Honda,Pilot EX-L,33998.0
1255,16327725,2014,Hyundai,Sonata GLS,12599.0
1256,16450887,2011,Hyundai,Sonata GLS,10599.0
1257,16238350,2012,Hyundai,Sonata Limited,12998.0
1258,16328088,2017,Hyundai,Sonata,14599.0
1259,16324001,2015,Hyundai,Sonata Hybrid,15998.0
1260,16237873,2016,Hyundai,Tucson Limited,21998.0
1261,16238651,2017,Hyundai,Tucson SE Plus,23998.0
1262,15908458,2017,Hyundai,Tucson Value,24998.0
1263,16327890,2013,Hyundai,Veloster Turbo,13998.0
1264,16189950,2017,Infiniti,Q50 Sport,33998.0
1265,16328195,2013,Infiniti,QX56,34998.0
1266,15777115,2014,Infiniti,QX60,25998.0
1267,16327847,2017,Jeep,Cherokee Overland,30998.0
1268,16005516,2010,Jeep,Patriot Sport,10998.0
1269,16328315,2015,Jeep,Renegade Latitude,19998.0
1270,15914187,2014,Jeep,Wrangler Sport,24998.0
1271,15915160,2014,Jeep,Wrangler Unlimited Rubicon,34998.0
1272,16328040,2008,Jeep,Wrangler Unlimited Sahara,19998.0
1273,15915398,2015,Kia,Forte EX,14998.0
1274,16328224,2015,Kia,Forte EX,12998.0
1275,16237508,2017,Kia,Forte LX,13998.0
1276,16327743,2017,Kia,Forte LX,13998.0
1277,16327985,2016,Kia,Forte LX,12998.0
1278,16327958,2015,Kia,Optima LX,14998.0
1279,15915412,2016,Kia,Optima SX,21998.0
1280,16322940,2015,Kia,Sedona EX,21998.0
1281,16328104,2015,Kia,Soul,10998.0
1282,16250633,2013,Kia,Sportage EX,15998.0
1283,15401551,2015,Land,Rover Range Rover Sport SE,49998.0
1284,14898610,2014,Lexus,CT 200h,16998.0
1285,16104090,2017,Lexus,GX 460,46998.0
1286,16450883,2010,Lexus,IS 250,14599.0
1287,15914853,2015,Lexus,RX 350,32998.0
1288,16450629,2015,Lexus,RX 350,28998.0
1289,16171406,2013,Mazda,CX-9 Touring,19998.0
1290,16327883,2010,Mazda,Mazda3 I,10998.0
1291,15908637,2016,Mazda,Mazda3 i Sport,15998.0
1292,16250226,2011,Mazda,Mazda3 S,10998.0
1293,15795867,2016,Mercedes-Benz,C450 AMG,45998.0
1294,16238813,2016,Mercedes-Benz,GLA250,24998.0
1295,16328306,2013,Mini,Cooper,12599.0
1296,15238975,2015,Mini,Cooper Hardtop,14599.0
1297,16328154,2012,Mitsubishi,Eclipse GS Sport,11998.0
1298,16327884,2009,Mitsubishi,Lancer GTS,10599.0
1299,16328176,2012,Nissan,Altima S,11599.0
